"start.station.id","start.station.latitude","start.station.longitude","trips_departed","city","start.station.name"
3735,40.752694,-74.002353,6050,"NYC","W 30 St & 10 Ave"
3736,40.727243,-73.976831,4951,"NYC","E 12 St & Ave C"
3737,40.720747,-73.986274,6842,"NYC","Stanton St & Norfolk St"
3738,40.719383,-73.991479,4142,"NYC","Delancey St & Eldridge St"
3739,40.735918,-74.000939,4358,"NYC","Perry St & Greenwich Ave"
3740,40.726378,-74.000472,4840,"NYC","W Broadway & W Houston St"
3744,40.725864,-73.986389,8832,"NYC","1 Ave & E 5 St"
3745,40.7565127298495,-73.9295748621225,2332,"NYC","36 Ave & 31 St"
3746,40.7243083216022,-74.0047303587198,10778,"NYC","6 Ave & Broome St"
3749,40.7475739589548,-73.9788007736206,7588,"NYC","Lexington Ave & E 36 St"
3755,40.6906480708294,-73.9574617892504,2682,"NYC","DeKalb Ave & Franklin Ave"
3756,40.704508,-73.9351,1448,"NYC","White St & Moore St"
3757,40.710681,-73.93372,703,"NYC","Stagg St & Morgan Ave"
3758,40.702997,-73.92997,1396,"NYC","George St & Wilson Ave"
3759,40.70538,-73.92535,1519,"NYC","Irving Ave & Jefferson St"
376,40.70862144,-74.00722156,4420,"NYC","John St & William St"
3760,40.705614,-73.92153,1141,"NYC","Willoughby Ave & Wyckoff Ave"
3761,40.697842,-73.926241,999,"NYC","Cedar St & Myrtle Ave"
3762,40.677027,-73.9865,1216,"NYC","3 Ave & Carroll St"
3763,40.707165,-73.923711,1282,"NYC","Wyckoff Av & Jefferson St"
3764,40.705517,-73.93936,747,"NYC","Bushwick Ave & McKibbin St"
3765,40.709897,-73.94008,608,"NYC","Bushwick Ave & Stagg St"
3766,40.715353,-73.93856,1929,"NYC","Sharon St & Olive St"
3767,40.71323,-73.93894,1210,"NYC","Powers St & Olive St"
3768,40.71019,-73.93734,1062,"NYC","Waterbury St & Stagg St"
3769,40.707174,-73.93581,345,"NYC","White St & Johnson Ave"
377,40.72243797,-74.00566443,5473,"NYC","6 Ave & Canal St"
3770,40.702831,-73.9333,847,"NYC","Central Ave & Flushing Ave"
3771,40.706237,-73.933871,1599,"NYC","McKibbin St & Bogart St"
3772,40.713811,-73.93515,955,"NYC","Devoe St & Morgan Ave"
3773,40.70539,-73.92976,1330,"NYC","Knickerbocker Ave & Thames St"
3774,40.704425,-73.92836,1432,"NYC","Knickerbocker Ave & George St"
3775,40.702013,-73.923769,2508,"NYC","Suydam St & Knickerbocker Ave"
3776,40.700003,-73.92834,1266,"NYC","Central Ave & Starr Street"
3777,40.699304,-73.923044,1348,"NYC","Stockholm St & Wilson Ave"
3778,40.7027,-73.92095,1062,"NYC","Irving Ave & DeKalb Ave"
3779,40.704876,-73.919911,533,"NYC","Hart St & Wyckoff Ave"
3780,40.703545,-73.917775,1238,"NYC","Wyckoff Av & Stanhope St"
3781,40.698568,-73.918877,1005,"NYC","Greene Av & Myrtle Av"
3782,40.698458,-73.997178,4965,"NYC","Brooklyn Bridge Park - Pier 2"
3783,40.70838,-74.00495,7155,"NYC","Cliff St & Fulton St"
3785,40.75492,-73.98455,7446,"NYC","W 42 St & 6 Ave"
3786,40.714193,-73.996732,5581,"NYC","Division St & Bowery"
3787,40.69985,-73.97141,1428,"NYC","Dock 72 Way & Market St"
3789,40.68186,-73.959432,2084,"NYC","Fulton St & Irving Pl"
3790,40.7003,-73.991581,2904,"NYC","Henry St & Middagh St"
3793,40.7323397771511,-73.9789838343859,723,"NYC","Stuyvesant Walk & 1 Av Loop"
3795,40.671907,-73.993612,737,"NYC","10 St & 2 Ave"
3798,40.752269,-73.982079,7038,"NYC","W 40 St & 5 Ave"
3799,40.74964,-73.98805,11075,"NYC","6 Ave & W 34 St"
380,40.73401143,-74.00293877,13472,"NYC","W 4 St & 7 Ave S"
3803,40.665816,-73.956934,965,"NYC","Bedford Ave & Montgomery St"
3804,40.702461,-73.986842,4396,"NYC","Front St & Jay St"
3808,40.752474,-73.939991,1403,"NYC","24 St & 41 Ave"
3809,40.763189,-73.978434,8644,"NYC","W 55 St & 6 Ave"
3811,40.77485,-73.9342,700,"NYC","27 Ave & 3 St"
3812,40.734814,-73.992085,15878,"NYC","University Pl & E 14 St"
3814,40.761573,-73.972628,3137,"NYC","E 56 St & Madison Ave"
3815,40.755293,-73.967641,6484,"NYC","E 51 St & 2 Ave"
3816,40.71429,-73.93323,255,"NYC","Metropolitan Ave & Vandervoort Ave"
3817,40.71773,-73.94051,694,"NYC","Withers St & Kingsland Ave"
3818,40.72984,-73.94839,1462,"NYC","Calyer St & Jewel St"
3819,40.73396,-73.95204,651,"NYC","Green St & McGuinness Blvd"
3821,40.70106,-73.93318,1154,"NYC","Evergreen Ave & Noll St"
3822,40.70076,-73.93641,802,"NYC","Bushwick Ave & Forrest St"
3823,40.70099,-73.93921,1461,"NYC","Beaver St & Fayette St"
3824,40.6786,-73.90369,791,"NYC","Van Sinderen Ave & Truxton St"
3825,40.68139,-73.90756,441,"NYC","Broadway & Furman Ave"
3826,40.68458,-73.90925,397,"NYC","Moffat St & Bushwick"
3827,40.68565,-73.91564,1178,"NYC","Halsey St & Broadway"
3828,40.68652,-73.91321,505,"NYC","Eldert St & Bushwick Ave"
3829,40.6882,-73.90798,418,"NYC","Central Ave & Decatur St"
383,40.735238,-74.000271,7593,"NYC","Greenwich Ave & Charles St"
3830,40.68858,-73.91227,389,"NYC","Halsey St & Evergreen Ave"
3831,40.68663,-73.9168,960,"NYC","Broadway & Hancock St"
3832,40.69055,-73.91181,674,"NYC","Central Ave & Weirfield St"
3833,40.69122,-73.91693,314,"NYC","Madison St & Evergreen Ave"
3834,40.69467,-73.90663,766,"NYC","Irving Ave & Halsey St"
3835,40.69385,-73.90974,654,"NYC","Knickerbocker Ave & Hancock St"
3836,40.69146,-73.92146,961,"NYC","Bushwick Ave & Linden St"
3837,40.69329,-73.92852,1365,"NYC","Broadway & Kosciuszko St"
3838,40.69356,-73.92524,957,"NYC","Bushwick Ave & Harman St"
3839,40.69545,-73.91164,512,"NYC","Putnam Ave & Knickerbocker Ave"
3840,40.69811,-73.90904,775,"NYC","Putnam Ave & Wyckoff Ave"
3841,40.69543,-73.9196,564,"NYC","Menahan St & Central Ave"
3842,40.69502,-73.92825,896,"NYC","Bushwick Ave & Dekalb Ave"
3843,40.69905,-73.91516,607,"NYC","Myrtle Ave & Grove St"
3844,40.69943,-73.91337,898,"NYC","Myrtle Ave & Linden St"
3845,40.70108,-73.9179,1108,"NYC","Irving Ave & Harman St"
3846,40.69676,-73.92302,779,"NYC","Central Ave & Himrod St"
3847,40.69671,-73.92807,469,"NYC","Cedar St & Evergreen Ave"
3848,40.69544,-73.93223,1219,"NYC","Suydam St & Broadway"
3849,40.70636,-73.91945,393,"NYC","Suydam St & St. Nicholas Ave"
385,40.75797322,-73.96603308,10058,"NYC","E 55 St & 2 Ave"
3850,40.70907,-73.92157,742,"NYC","Jefferson St & Cypress Ave"
3851,40.71401,-73.92793,360,"NYC","Metropolitan Ave & Stewart Ave"
3852,40.70869,-73.92587,338,"NYC","Stewart Ave & Johnson Ave"
3853,40.70686,-73.92851,449,"NYC","Harrison Pl & Porter Ave"
3854,40.716657,-73.93637,688,"NYC","Morgan Ave & Maspeth Ave"
3855,40.71882,-73.93948,287,"NYC","Frost St & Debevoise Ave"
3856,40.72577,-73.94173,2030,"NYC","Kingsland Ave & Nassau Ave"
3857,40.72158,-73.94546,1090,"NYC","Engert Ave & McGuinness Blvd"
3858,40.73124,-73.95161,1099,"NYC","Kent St & McGuinness Blvd"
3859,40.72795,-73.95414,1665,"NYC","Lorimer St & Calyer St"
386,40.71494807,-74.00234482,4161,"NYC","Centre St & Worth St"
3860,40.70166,-73.92754,1124,"NYC","Wilson Ave & Troutman St"
3861,40.70113,-73.91422,479,"NYC","Menahan St & Wyckoff Ave"
3862,40.69714,-73.91566,379,"NYC","Linden St & Knickerbocker Ave"
3863,40.69296,-73.91605,707,"NYC","Central Ave & Woodbine St"
3864,40.68929,-73.90951,457,"NYC","Central Ave & Covert St"
3865,40.69081,-73.90448,527,"NYC","Knickerbocker Ave & Cooper St"
3866,40.68906,-73.90506,495,"NYC","Wilson Ave & Moffat St"
3867,40.67945,-73.90474,263,"NYC","Somers St & Broadway"
3868,40.693,-73.90824,609,"NYC","Knickerbocker Ave & Halsey St"
3869,40.692,-73.92617,839,"NYC","Van Buren St & Broadway"
387,40.71273266,-74.0046073,13204,"NYC","Centre St & Chambers St"
3870,40.697481,-73.935877,1557,"NYC","Melrose St & Broadway"
3871,40.68281,-73.90623,350,"NYC","Bushwick Ave & Furman Ave"
3872,40.6972,-73.90674,275,"NYC","Hancock St & Wyckoff Ave"
3873,40.70068,-73.90742,628,"NYC","Madison St & Cypress Ave"
3874,40.70461,-73.91054,502,"NYC","Menahan St & Seneca Ave"
3875,40.6988,-73.9007,257,"NYC","Stephen St & Seneca Ave"
3876,40.69922,-73.89795,922,"NYC","Forest Ave & Summerfield St"
3877,40.70555,-73.90245,623,"NYC","Madison St & Forest Ave"
3878,40.69812,-73.90271,306,"NYC","Cypress Ave & George St"
3879,40.68822,-73.91966,1240,"NYC","Broadway & Madison St"
388,40.749717753,-74.002950346,6985,"NYC","W 26 St & 10 Ave"
3880,40.7098,-73.91727,283,"NYC","Willoughby Ave & Onderdonk Ave"
3881,40.818299,-73.960405,11072,"NYC","12 Ave & W 125 St"
3882,40.69517,-73.90311,798,"NYC","Norman St & Wyckoff Ave"
3883,40.70577,-73.91292,503,"NYC","Harman St & Seneca Ave"
3884,40.69969,-73.9022,355,"NYC","Centre St & Seneca Ave"
3885,40.70413,-73.90737,521,"NYC","Onderdonk Ave & Gates Ave"
3886,40.70553,-73.9096,265,"NYC","Menahan St & Onderdonk Ave"
3887,40.71246,-73.91873,681,"NYC","Flushing Ave & Woodward Ave"
3888,40.70793,-73.91092,348,"NYC","Woodward Ave & Harman St"
389,40.71044554,-73.96525063,5976,"NYC","Broadway & Berry St"
3890,40.69047,-73.923511,1668,"NYC","Grove St & Broadway"
3891,40.698,-73.9127,835,"NYC","Irving Ave & Palmetto St"
3892,40.75473,-73.93367,1363,"NYC","38 Ave & 29 St"
3893,40.6831998817276,-73.9116664230824,908,"NYC","Rockaway Ave & Bainbridge St"
3895,40.7015734087379,-73.9087629318237,492,"NYC","Cypress Ave & Palmetto St"
3896,40.70183,-73.90625,571,"NYC","Madison St & Seneca Ave"
3897,40.70863,-73.91497,326,"NYC","Onderdonk Ave & Dekalb Ave"
3898,40.763954,-73.9646,4113,"NYC","E 63 St & 3 Ave"
3899,40.72084,-73.94844,1311,"NYC","Manhattan Av & Leonard St"
390,40.69221589,-73.9842844,4250,"NYC","Duffield St & Willoughby St"
3900,40.72226,-73.93889,1088,"NYC","Morgan Ave & Lombardy St"
3901,40.70998,-73.91116,407,"NYC","Stanhope St & Fairview Ave"
3902,40.70694,-73.90632,311,"NYC","Fairview Ave & Linden St"
3903,40.68989,-73.91458,584,"NYC","Jefferson Ave & Evergreen Ave"
3905,40.732647,-73.99011,7468,"NYC","4 Ave & E 12 St"
3906,40.711444,-74.014847,6419,"NYC","West St & Liberty St"
3907,40.70112,-73.93039,795,"NYC","Central Ave & Melrose St"
3909,40.70408,-73.90408,570,"NYC","Madison St & Woodward Ave"
391,40.69760127,-73.99344559,5842,"NYC","Clark St & Henry St"
3910,40.709697,-73.907856,555,"NYC","Greene Ave & Grandview Ave"
3911,40.683426,-73.984275,1804,"NYC","Wyckoff St & Nevins St"
3913,40.699569,-73.979827,2117,"NYC","Sands St Gate"
3914,40.783786,-73.981687,3056,"NYC","West End Ave & W 78 St"
3916,40.708485,-74.002751,5353,"NYC","Pearl St & Peck Slip"
3917,40.69178,-73.97877,1231,"NYC","Willoughby St & Ashland Pl"
3918,40.72387,-73.975767,5201,"NYC","Avenue D & E 8 St"
3919,40.70437,-74.00637,4807,"NYC","Wall St & South St"
392,40.695065,-73.987167,4898,"NYC","Jay St & Tech Pl"
3920,40.810224,-73.937195,357,"NYC","E 132 St & Madison Ave"
3921,40.805701,-73.925177,400,"NYC","Willis Ave & Bruckner Blvd"
3923,40.808484,-73.928803,173,"NYC","Lincoln Ave & E 134 St"
3924,40.810893,-73.927311,278,"NYC","Lincoln Ave & E 138 St"
3926,40.81014,-73.93973,281,"NYC","5 Ave & W 131 St"
3929,40.81093,-73.921606,238,"NYC","Willis Ave & E 141 St"
393,40.72299208,-73.97995466,5801,"NYC","E 5 St & Avenue C"
3931,40.814469,-73.924963,108,"NYC","Morris Ave & E 142 St"
3932,40.816576,-73.927987,410,"NYC","Grand Concourse & E 144 St"
3935,40.816355,-73.954295,469,"NYC","Amsterdam Ave & W 131 St"
3937,40.805089,-73.918889,78,"NYC","E 135 St & St Ann's Ave"
3938,40.80262,-73.9174,35,"NYC","E 133 St & Cypress Pl"
3939,40.800933,-73.913863,211,"NYC","Willow Ave & E 133 St"
394,40.72521311,-73.97768752,7959,"NYC","E 9 St & Avenue C"
3940,40.800425,-73.911034,11,"NYC","E 134 St & Walnut Ave"
3944,40.818215,-73.950988,208,"NYC","Convent Ave & W 135 St"
3945,40.819746,-73.951819,496,"NYC","Amsterdam Ave & W 136 St"
3946,40.818477,-73.947568,897,"NYC","St Nicholas Ave & W 137 St"
3947,40.804168,-73.911545,14,"NYC","E 138 St & Willow Ave"
3950,40.809619,-73.917875,27,"NYC","Brook Ave & E 141 St"
3955,40.808891,-73.91081,27,"NYC","St Mary's St & Jackson Ave"
3956,40.811112,-73.914932,12,"NYC","St. Ann's Ave & E 144 St"
3958,40.812299,-73.92037,17,"NYC","Willis Ave & E 143 St"
396,40.680342423,-73.9557689392,1784,"NYC","Lefferts Pl & Franklin Ave"
3961,40.820036,-73.921411,52,"NYC","Morris Ave & E 153 St"
397,40.68415748,-73.96922273,2279,"NYC","Fulton St & Clermont Ave"
398,40.69165183,-73.9999786,7330,"NYC","Atlantic Ave & Furman St"
3986,40.81734,-73.922962,816,"NYC","E 149 St & Morris Ave"
3988,40.805631,-73.934077,116,"NYC","E 128 St & 3 Ave"
3989,40.808384,-73.923604,281,"NYC","Willis Ave & E 137 St"
399,40.68851534,-73.9647628,3820,"NYC","Lafayette Ave & St James Pl"
3992,40.8428422,-73.9421253,5698,"NYC","W 169 St & Fort Washington Ave"
3993,40.771771,-73.990625,4043,"NYC","W 59 St & West End Ave"
3994,40.802554,-73.933509,483,"NYC","2 Ave & E 125 St"
3995,40.812191,-73.937838,416,"NYC","5 Ave & E 135 St"
3996,40.806414,-73.936085,255,"NYC","Lexington Ave & E 128 St"
3998,40.813619,-73.939336,1274,"NYC","W 135 St & Lenox Terrace Pl"
400,40.71926081,-73.98178024,2266,"NYC","Pitt St & Stanton St"
401,40.72019576,-73.98997825,9850,"NYC","Allen St & Rivington St"
4016,40.812346,-73.946168,593,"NYC","Adam Clayton Powell Blvd & W 130 St"
4017,40.81449,-73.936153,439,"NYC","E 138 St & 5 Av"
4019,40.803399,-73.919763,31,"NYC","St. Ann's Av & Bruckner Blvd"
402,40.7403432,-73.98955109,19247,"NYC","Broadway & E 22 St"
4021,40.813224,-73.930605,45,"NYC","E 138 St & Grand Concourse"
403,40.72502876,-73.99069656,9340,"NYC","E 2 St & 2 Ave"
405,40.739323,-74.008119,10091,"NYC","Washington St & Gansevoort St"
406,40.69512845,-73.99595065,4689,"NYC","Hicks St & Montague St"
408,40.71076228,-73.99400398,4423,"NYC","Market St & Cherry St"
410,40.72066442,-73.98517977,9156,"NYC","Suffolk St & Stanton St"
411,40.72228087,-73.97668709,9176,"NYC","E 6 St & Avenue D"
412,40.7158155,-73.99422366,10303,"NYC","Forsyth St & Canal St"
415,40.7047177,-74.00926027,5610,"NYC","Pearl St & Hanover Square"
416,40.68753406,-73.97265183,3126,"NYC","Cumberland St & Lafayette Ave"
417,40.71291224,-74.01020234,5616,"NYC","Barclay St & Church St"
418,40.70224,-73.982578,2863,"NYC","Front St & Gold St"
419,40.69580705,-73.97355569,1887,"NYC","Carlton Ave & Park Ave"
420,40.68764484,-73.96968902,2154,"NYC","Clermont Ave & Lafayette Ave"
421,40.69573398,-73.97129668,1671,"NYC","Clermont Ave & Park Ave"
422,40.770513,-73.988038,9670,"NYC","W 59 St & 10 Ave"
423,40.76584941,-73.98690506,8442,"NYC","W 54 St & 9 Ave"
426,40.71754834,-74.01322069,23603,"NYC","West St & Chambers St"
427,40.701907,-74.013942,4681,"NYC","Bus Slip & State St"
432,40.72621788,-73.98379855,12524,"NYC","E 7 St & Avenue A"
434,40.74317449,-74.00366443,6630,"NYC","9 Ave & W 18 St"
435,40.74173969,-73.99415556,21138,"NYC","W 21 St & 6 Ave"
436,40.68216564,-73.95399026,2188,"NYC","Hancock St & Bedford Ave"
437,40.6809833854,-73.9500479759,2977,"NYC","Macon St & Nostrand Ave"
438,40.72779126,-73.98564945,10516,"NYC","St Marks Pl & 1 Ave"
439,40.7262807,-73.98978041,11132,"NYC","E 4 St & 2 Ave"
440,40.75255434,-73.97282625,6957,"NYC","E 45 St & 3 Ave"
442,40.746647,-73.993915,11555,"NYC","W 27 St & 7 Ave"
443,40.70853074,-73.96408963,1788,"NYC","Bedford Ave & S 9 St"
445,40.72740794,-73.98142006,13412,"NYC","E 10 St & Avenue A"
446,40.74487634,-73.99529885,14921,"NYC","W 24 St & 7 Ave"
447,40.76370739,-73.9851615,13688,"NYC","8 Ave & W 52 St"
448,40.75660359,-73.9979009,11055,"NYC","W 37 St & 10 Ave"
450,40.76227205,-73.98788205,11327,"NYC","W 49 St & 8 Ave"
453,40.74475148,-73.99915362,11852,"NYC","W 22 St & 8 Ave"
454,40.75455731,-73.96592976,7052,"NYC","E 51 St & 1 Ave"
455,40.75001986,-73.96905301,8074,"NYC","1 Ave & E 44 St"
456,40.7597108,-73.97402311,5403,"NYC","E 53 St & Madison Ave"
458,40.751396,-74.005226,9957,"NYC","11 Ave & W 27 St"
459,40.746745,-74.007756,14646,"NYC","W 20 St & 11 Ave"
460,40.71285887,-73.96590294,10601,"NYC","S 4 St & Wythe Ave"
461,40.73587678,-73.98205027,13115,"NYC","E 20 St & 2 Ave"
462,40.74691959,-74.00451887,13370,"NYC","W 22 St & 10 Ave"
464,40.75934501,-73.96759673,5638,"NYC","E 56 St & 3 Ave"
465,40.75513557,-73.98658032,11374,"NYC","Broadway & W 41 St"
466,40.74395411,-73.99144871,10107,"NYC","W 25 St & 6 Ave"
467,40.68312489,-73.97895137,4495,"NYC","Dean St & 4 Ave"
468,40.7652654,-73.98192338,17296,"NYC","Broadway & W 56 St"
469,40.76344058,-73.98268129,7785,"NYC","Broadway & W 53 St"
470,40.74345335,-74.00004031,9885,"NYC","W 20 St & 8 Ave"
471,40.71286844,-73.95698119,4804,"NYC","Grand St & Havemeyer St"
472,40.7457121,-73.98194829,12563,"NYC","E 32 St & Park Ave"
473,40.72110063,-73.9919254,6214,"NYC","Rivington St & Chrystie St"
474,40.7451677,-73.98683077,10447,"NYC","5 Ave & E 29 St"
476,40.74394314,-73.97966069,12960,"NYC","E 31 St & 3 Ave"
477,40.75640548,-73.9900262,14880,"NYC","W 41 St & 8 Ave"
478,40.76030096,-73.99884222,14055,"NYC","11 Ave & W 41 St"
479,40.76019252,-73.9912551,12115,"NYC","9 Ave & W 45 St"
480,40.76669671,-73.99061728,9278,"NYC","W 53 St & 10 Ave"
481,40.71260486,-73.96264403,5826,"NYC","S 3 St & Bedford Ave"
482,40.73935542,-73.99931783,13131,"NYC","W 15 St & 7 Ave"
483,40.73223272,-73.98889957,9678,"NYC","E 12 St & 3 Ave"
484,40.75500254,-73.98014437,6177,"NYC","W 44 St & 5 Ave"
485,40.75038009,-73.98338988,7229,"NYC","W 37 St & 5 Ave"
486,40.7462009,-73.98855723,10093,"NYC","Broadway & W 29 St"
487,40.73314259,-73.97573881,9336,"NYC","E 20 St & FDR Drive"
489,40.75066386,-74.00176802,12043,"NYC","10 Ave & W 28 St"
490,40.751551,-73.993934,15697,"NYC","8 Ave & W 33 St"
491,40.74096374,-73.98602213,11430,"NYC","E 24 St & Park Ave S"
492,40.75019995,-73.99093085,12015,"NYC","W 33 St & 7 Ave"
493,40.7568001,-73.98291153,7073,"NYC","W 45 St & 6 Ave"
494,40.74734825,-73.99723551,12831,"NYC","W 26 St & 8 Ave"
495,40.76269882,-73.99301222,11500,"NYC","W 47 St & 10 Ave"
496,40.73726186,-73.99238967,10355,"NYC","E 16 St & 5 Ave"
497,40.73704984,-73.99009296,21287,"NYC","E 17 St & Broadway"
499,40.76915505,-73.98191841,22158,"NYC","Broadway & W 60 St"
500,40.76228826,-73.98336183,6487,"NYC","Broadway & W 51 St"
501,40.744219,-73.97121214,14834,"NYC","FDR Drive & E 35 St"
502,40.714211,-73.981095,8818,"NYC","Henry St & Grand St"
503,40.73827428,-73.98751968,9304,"NYC","E 20 St & Park Ave"
505,40.74901271,-73.98848395,16738,"NYC","6 Ave & W 33 St"
507,40.73912601,-73.97973776,14030,"NYC","E 25 St & 2 Ave"
508,40.76341379,-73.99667444,8991,"NYC","W 46 St & 11 Ave"
509,40.7454973,-74.00197139,14725,"NYC","9 Ave & W 22 St"
513,40.768254,-73.988639,7684,"NYC","W 56 St & 10 Ave"
514,40.76087502,-74.00277668,22510,"NYC","12 Ave & W 40 St"
515,40.76009437,-73.99461843,10925,"NYC","W 43 St & 10 Ave"
516,40.75206862,-73.96784384,4580,"NYC","E 47 St & 1 Ave"
517,40.751581,-73.97791,9116,"NYC","Pershing Square South"
518,40.74780373,-73.9734419,13465,"NYC","E 39 St & 2 Ave"
519,40.751873,-73.977706,20400,"NYC","Pershing Square North"
520,40.75992262,-73.97648516,5537,"NYC","W 52 St & 5 Ave"
522,40.75714758,-73.97207836,5326,"NYC","E 51 St & Lexington Ave"
523,40.75466591,-73.99138152,14711,"NYC","W 38 St & 8 Ave"
525,40.75594159,-74.0021163,8927,"NYC","W 34 St & 11 Ave"
526,40.74765947,-73.98490707,8986,"NYC","E 33 St & 5 Ave"
528,40.74290902,-73.97706058,14180,"NYC","2 Ave & E 31 St"
529,40.7575699,-73.99098507,8423,"NYC","W 42 St & 8 Ave"
530,40.7714967105444,-73.9904603362083,9927,"NYC","11 Ave & W 59 St"
531,40.71893904,-73.99266288,7873,"NYC","Forsyth St & Broome St"
532,40.710451,-73.960876,15806,"NYC","S 5 Pl & S 5 St"
533,40.75299641,-73.98721619,7234,"NYC","Broadway & W 38 St"
534,40.70255065,-74.0127234,4138,"NYC","Water - Whitehall Plaza"
536,40.74144387,-73.97536082,9941,"NYC","1 Ave & E 30 St"
539,40.71534825,-73.96024116,8957,"NYC","Metropolitan Ave & Bedford Ave"
545,40.736502,-73.97809472,12078,"NYC","E 23 St & 1 Ave"
546,40.74444921,-73.98303529,8171,"NYC","E 30 St & Park Ave S"
72,40.76727216,-73.99392888,11570,"NYC","W 52 St & 11 Ave"
79,40.71911552,-74.00666661,4306,"NYC","Franklin St & W Broadway"
82,40.71117416,-74.00016545,3120,"NYC","St James Pl & Pearl St"
83,40.68382604,-73.97632328,4540,"NYC","Atlantic Ave & Fort Greene Pl"
